Date,Store,Department,Revenue,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Previous_day_revenue,Revenue_from_7_days_ago,7_day_rolling_average_of_revenue,Profile,Size,Quantity
2021-11-05,ABC,Beverages,0.0560855504290091,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.1727941176470588,0.0276032108239386,1.0,0.0416684466990832,0.0527018844880335,0.1073349073067712,0.0,0.0,991.0
2021-11-05,ABC,Grocery,0.1747216547730801,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.3106617647058823,0.0292609073700665,1.0,0.0560855504290091,0.056208356091893,0.1740737560616302,0.0,0.0,2654.58
2021-11-05,ABC,Household,0.0613331416811876,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.0680147058823529,0.0301793097866198,1.0,0.1747216547730801,0.1978096868841701,0.0972192125445552,0.0,0.0,986.0
2021-11-05,XYZ,Beverages,0.0359585959447973,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.1176470588235294,0.0309322699357687,1.0,0.0613331416811876,0.0494906874458409,0.089598823678242,1.0,1.0,910.0
2021-11-05,XYZ,Grocery,0.2159250999908846,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.4375,0.032858613316899,1.0,0.0359585959447973,0.0465469261864563,0.1849813924043142,1.0,1.0,3287.83
2021-11-05,XYZ,Household,0.0383797105166892,0.6666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.0404411764705882,0.0336273591549261,1.0,0.2159250999908846,0.1912154338189993,0.0989144441969801,1.0,1.0,963.0
2021-11-06,ABC,Beverages,0.0488024082447717,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.1672794117647058,0.0344640610762864,0.7298063138741027,0.0383797105166892,0.0416684466990832,0.1029318124709933,0.0,0.0,884.0
2021-11-06,ABC,Grocery,0.2114637725919792,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.3841911764705882,0.0363613165624776,0.7298063138741027,0.0488024082447717,0.0560855504290091,0.1904305274997846,0.0,0.0,2614.01
2021-11-06,ABC,Household,0.0712701961815028,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.0625,0.0373445086641323,0.7298063138741027,0.2114637725919792,0.1747216547730801,0.1321735235991795,0.0,0.0,1152.0
2021-11-06,XYZ,Beverages,0.0596552784846595,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.1360294117647058,0.0382519713974885,0.7298063138741027,0.0712701961815028,0.0613331416811876,0.1312286712288606,1.0,1.0,1086.0
2021-11-06,XYZ,Grocery,0.2508144407388479,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.4025735294117647,0.0404057936300236,0.7298063138741027,0.0596552784846595,0.0359585959447973,0.2522212257445154,1.0,1.0,3625.86
2021-11-06,XYZ,Household,0.0823094891832289,0.8333333333333333,1.0,0.0,0.1666666666666666,0.0,0.0,0.056985294117647,0.0414609619871855,0.7298063138741027,0.2508144407388479,0.2159250999908846,0.1769777857668821,1.0,1.0,1315.0
2021-11-07,ABC,Beverages,0.0364479570205319,1.0,1.0,0.0,0.2,0.0,0.0,0.0992647058823529,0.0422171128095483,0.85813673838146,0.0823094891832289,0.0383797105166892,0.1758899532363513,0.0,0.0,937.0
2021-11-07,ABC,Grocery,0.1885795644683774,1.0,1.0,0.0,0.2,0.0,0.0,0.3915441176470587,0.0439651630520651,0.85813673838146,0.0364479570205319,0.0488024082447717,0.2546031761164133,0.0,0.0,2646.82
2021-11-07,ABC,Household,0.0444634410034303,1.0,1.0,0.0,0.2,0.0,0.0,0.0514705882352941,0.0447735748678189,0.85813673838146,0.1885795644683774,0.2114637725919792,0.1605596534908535,0.0,0.0,998.0
2021-11-07,XYZ,Beverages,0.0742757660003885,1.0,1.0,0.0,0.2,0.0,0.0,0.1948529411764705,0.0457763633118415,0.85813673838146,0.0444634410034303,0.0712701961815028,0.1622521881933343,1.0,1.0,1043.0
2021-11-07,XYZ,Grocery,0.2713917162433207,1.0,1.0,0.0,0.2,0.0,0.0,0.3860294117647058,0.0480643495319563,0.85813673838146,0.0742757660003885,0.0596552784846595,0.2814881293121015,1.0,1.0,3608.96
2021-11-07,XYZ,Household,0.0710129698956091,1.0,1.0,0.0,0.2,0.0,0.0,0.0459558823529411,0.0490458645159036,0.85813673838146,0.2713917162433207,0.2508144407388479,0.180235847645409,1.0,1.0,1252.0
2021-11-08,ABC,Beverages,0.0514657239052803,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.1268382352941176,0.0498999312794276,0.0,0.0710129698956091,0.0823094891832289,0.1628666955553909,0.0,0.0,974.0
2021-11-08,ABC,Grocery,0.1532195420463068,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.2941176470588235,0.0514174338563526,0.0,0.0514657239052803,0.0364479570205319,0.2286247117007549,0.0,0.0,2326.64
2021-11-08,ABC,Household,0.0479177036267055,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0680147058823529,0.0522483674956118,0.0,0.1532195420463068,0.1885795644683774,0.149413263905061,0.0,0.0,883.0
2021-11-08,XYZ,Beverages,0.0272818919053788,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.1213235294117646,0.0529447554560488,0.0,0.0479177036267055,0.0444634410034303,0.1397377573682082,1.0,1.0,677.0
2021-11-08,XYZ,Grocery,0.1846151240029319,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.4209558823529411,0.054666957510921,0.0,0.0272818919053788,0.0742757660003885,0.2018735606728333,1.0,1.0,2879.41
2021-11-08,XYZ,Household,0.0464444493556102,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0551470588235294,0.055488285519025,0.0,0.1846151240029319,0.2713917162433207,0.0751981772130684,1.0,1.0,944.0
2021-11-09,ABC,Beverages,0.0263224219480911,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.1213235294117646,0.0561784177266738,0.244794017061487,0.0464444493556102,0.0710129698956091,0.0500314320108012,0.0,0.0,815.0
2021-11-09,ABC,Grocery,0.1842839385303003,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.4246323529411764,0.0578984604492729,0.244794017061487,0.0263224219480911,0.0514657239052803,0.1248258402760454,0.0,0.0,2489.05
2021-11-09,ABC,Household,0.0424136498120389,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.0514705882352941,0.0586935076079434,0.244794017061487,0.1842839385303003,0.1532195420463068,0.0624273038710576,0.0,0.0,930.0
2021-11-09,XYZ,Beverages,0.0603913010058444,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.1783088235294117,0.0596057692493658,0.244794017061487,0.0424136498120389,0.0479177036267055,0.0694516040799708,1.0,1.0,971.0
2021-11-09,XYZ,Grocery,0.2508576706657823,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.4007352941176471,0.0617598733068352,0.244794017061487,0.0603913010058444,0.0272818919053788,0.1953546772460695,1.0,1.0,3608.11
2021-11-09,XYZ,Household,0.067780929568807,0.1666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.0496323529411764,0.0627203153586574,0.244794017061487,0.2508576706657823,0.1846151240029319,0.1295613916855458,1.0,1.0,1118.0
2021-11-10,ABC,Beverages,0.0469738422665185,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.125,0.0635450950133224,0.2362497938448875,0.067780929568807,0.0464444493556102,0.1298595196406006,0.0,0.0,924.0
2021-11-10,ABC,Grocery,0.1975687427569917,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.369485294117647,0.0653517547794784,0.2362497938448875,0.0469738422665185,0.0263224219480911,0.2262940870041487,0.0,0.0,2876.36
2021-11-10,ABC,Household,0.081774193326832,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.0735294117647058,0.0664034330374012,0.2362497938448875,0.1975687427569917,0.1842839385303003,0.1685673996328509,0.0,0.0,1160.0
2021-11-10,XYZ,Beverages,0.0583189905812591,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.1231617647058823,0.067302183126977,0.2362497938448875,0.081774193326832,0.0424136498120389,0.1775242212760875,1.0,1.0,934.0
2021-11-10,XYZ,Grocery,0.2573136579727417,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.4154411764705882,0.0694983802800035,0.2362497938448875,0.0583189905812591,0.0603913010058444,0.2884178481136747,1.0,1.0,3666.63
2021-11-10,XYZ,Household,0.0542182944351766,0.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.0404411764705882,0.0703703938282458,0.2362497938448875,0.2573136579727417,0.2508576706657823,0.1776835922018507,1.0,1.0,1082.0
2021-11-11,ABC,Beverages,0.06117207559714,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.1599264705882352,0.0712877460924762,0.6991116300480806,0.0542182944351766,0.067780929568807,0.1739619058120128,0.0,0.0,1017.0
2021-11-11,ABC,Grocery,0.1961533246229618,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3272058823529411,0.0730851773196132,0.6991116300480806,0.06117207559714,0.0469738422665185,0.2579699104430731,0.0,0.0,2745.73
2021-11-11,ABC,Household,0.101892322562802,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.088235294117647,0.0742680259618775,0.6991116300480806,0.1961533246229618,0.1975687427569917,0.2040912897903866,0.0,0.0,1482.0
2021-11-11,XYZ,Beverages,0.0780689255812374,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.1268382352941176,0.0752955458406301,0.6991116300480806,0.101892322562802,0.081774193326832,0.2020047286104219,1.0,1.0,1104.0
2021-11-11,XYZ,Grocery,0.2531881249050749,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3547794117647058,0.0774648444807902,0.6991116300480806,0.0780689255812374,0.0583189905812591,0.3117421165592078,1.0,1.0,3559.72
2021-11-11,XYZ,Household,0.0582036312215792,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0422794117647058,0.0783628424608786,0.6991116300480806,0.2531881249050749,0.2573136579727417,0.1996165480750874,1.0,1.0,1120.0
2021-11-12,ABC,Beverages,0.0610785672126742,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.1544117647058823,0.0792795850495977,1.0,0.0582036312215792,0.0542182944351766,0.2034797929771047,0.0,0.0,1074.0
2021-11-12,ABC,Grocery,0.1936068745544051,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.3235294117647058,0.0810604133992862,1.0,0.0610785672126742,0.06117207559714,0.2780582989007044,0.0,0.0,2788.65
2021-11-12,ABC,Household,0.0626179631128702,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.0625,0.0819871928631796,1.0,0.1936068745544051,0.1961533246229618,0.202860038061281,0.0,0.0,1036.0
2021-11-12,XYZ,Beverages,0.0497071552985986,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.1341911764705882,0.0828297937435032,1.0,0.0626179631128702,0.101892322562802,0.1734727961690599,1.0,1.0,920.0
2021-11-12,XYZ,Grocery,0.1933704597313124,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.3547794117647058,0.0846090806318299,1.0,0.0497071552985986,0.0780689255812374,0.2384029741211345,1.0,1.0,3074.07
2021-11-12,XYZ,Household,0.0420825491975635,0.6666666666666666,0.0,0.0,0.3666666666666667,0.0,0.0,0.0496323529411764,0.0854019690115032,1.0,0.1933704597313124,0.2531881249050749,0.119522319570965,1.0,1.0,1000.0
2021-11-13,ABC,Beverages,0.0653628911050763,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.1856617647058823,0.0863466454307002,0.7298063138741027,0.0420825491975635,0.0582036312215792,0.1235539461384808,0.0,0.0,1273.0
2021-11-13,ABC,Grocery,0.202113761512421,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.3235294117647058,0.0881829387601959,0.7298063138741027,0.0653628911050763,0.0610785672126742,0.2029756096836893,0.0,0.0,2732.55
2021-11-13,ABC,Household,0.068608370842362,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.0643382352941176,0.0891487757365957,0.7298063138741027,0.202113761512421,0.1936068745544051,0.1325847352925858,0.0,0.0,1125.0
2021-11-13,XYZ,Beverages,0.0575498309500893,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.1378676470588235,0.0900425109330084,0.7298063138741027,0.068608370842362,0.0626179631128702,0.1297306932409478,1.0,1.0,1076.0
2021-11-13,XYZ,Grocery,0.2262379064067256,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.3768382352941176,0.0920360939051235,0.7298063138741027,0.0575498309500893,0.0497071552985986,0.2291411253485676,1.0,1.0,3284.4
2021-11-13,XYZ,Household,0.047262630482873,0.8333333333333333,1.0,0.0,0.4,0.0,0.0,0.0422794117647058,0.0928627564961474,0.7298063138741027,0.2262379064067256,0.1933704597313124,0.1468628900544869,1.0,1.0,1048.0
2021-11-14,ABC,Beverages,0.0402970858590104,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.1415441176470588,0.0936440036387257,0.85813673838146,0.047262630482873,0.0420825491975635,0.1458574294834874,0.0,0.0,921.0
2021-11-14,ABC,Grocery,0.188554929084914,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.3786764705882353,0.0953918932583199,0.85813673838146,0.0402970858590104,0.0653628911050763,0.2152310101743794,0.0,0.0,2602.42
2021-11-14,ABC,Household,0.0561248291480468,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.0606617647058823,0.0962763374646912,0.85813673838146,0.188554929084914,0.202113761512421,0.1330197177773594,0.0,0.0,993.0
2021-11-14,XYZ,Beverages,0.0775003228985433,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.1801470588235294,0.0973001500142368,0.85813673838146,0.0561248291480468,0.068608370842362,0.1380270757467242,1.0,1.0,1220.0
2021-11-14,XYZ,Grocery,0.3107891253233354,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.4246323529411764,0.0998450076974221,0.85813673838146,0.0775003228985433,0.0575498309500893,0.2806346596410493,1.0,1.0,4138.39
2021-11-14,XYZ,Household,0.0636120551978757,1.0,1.0,0.0,0.4333333333333333,0.0,0.0,0.0349264705882352,0.1007782686506892,0.85813673838146,0.3107891253233354,0.2262379064067256,0.189054560363604,1.0,1.0,1158.0
2021-11-15,ABC,Beverages,0.0288942180871691,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.1066176470588235,0.1014851689923953,0.0,0.0636120551978757,0.047262630482873,0.1787106910921687,0.0,0.0,762.0
2021-11-15,ABC,Grocery,0.1754572370925798,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.3988970588235294,0.1031476615073109,0.0,0.0288942180871691,0.0402970858590104,0.2548239287866394,0.0,0.0,2390.93
2021-11-15,ABC,Household,0.0342837929455261,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0496323529411764,0.1038897019257764,0.0,0.1754572370925798,0.188554929084914,0.1679486482332856,0.0,0.0,830.0
2021-11-15,XYZ,Beverages,0.0239908009091512,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.1341911764705882,0.1045646319431903,0.0,0.0342837929455261,0.0561248291480468,0.1498528876525289,1.0,1.0,824.0
2021-11-15,XYZ,Grocery,0.2064837497134777,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.4742647058823529,0.1064294176698098,0.0,0.0239908009091512,0.0775003228985433,0.2224878125563758,1.0,1.0,3131.84
2021-11-15,XYZ,Household,0.0540078143860636,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0533088235294117,0.1073000588862307,0.0,0.2064837497134777,0.3107891253233354,0.0778855937526595,1.0,1.0,972.0
2021-11-16,ABC,Beverages,0.0333131959625104,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.1231617647058823,0.1080357710035998,0.244794017061487,0.0540078143860636,0.0636120551978757,0.0608232876651899,0.0,0.0,1023.0
2021-11-16,ABC,Grocery,0.1319385431563416,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.3106617647058823,0.1094145212409556,0.244794017061487,0.0333131959625104,0.0288942180871691,0.1188510299139624,0.0,0.0,2106.72
2021-11-16,ABC,Household,0.0307661571904953,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.0625,0.110133626677104,0.244794017061487,0.1319385431563416,0.1754572370925798,0.0373706109517784,0.0,0.0,778.0
2021-11-16,XYZ,Beverages,0.0429758775257506,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.1709558823529411,0.1109323395655464,0.244794017061487,0.0307661571904953,0.0342837929455261,0.0422654078475096,1.0,1.0,940.0
2021-11-16,XYZ,Grocery,0.216322999885171,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.4117647058823529,0.1128612772230018,0.244794017061487,0.0429758775257506,0.0239908009091512,0.1505741440565567,1.0,1.0,3199.6
2021-11-16,XYZ,Household,0.0429573148040882,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.0422794117647058,0.1136598690823313,0.244794017061487,0.216322999885171,0.2064837497134777,0.0584869136566875,1.0,1.0,966.0
2021-11-17,ABC,Beverages,0.0525307202834016,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.1654411764705882,0.1145208796318606,0.2362497938448875,0.0429573148040882,0.0540078143860636,0.0576551032115425,0.0,0.0,985.0
2021-11-17,ABC,Grocery,0.2165162272104074,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.3786764705882353,0.1164510771678017,0.2362497938448875,0.0525307202834016,0.0333131959625104,0.1608229092559343,0.0,0.0,2885.5
2021-11-17,ABC,Household,0.0511370205337167,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0477941176470588,0.1173030007477942,0.2362497938448875,0.2165162272104074,0.1319385431563416,0.1153208478767403,0.0,0.0,998.0
2021-11-17,XYZ,Beverages,0.0561683242567193,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.1580882352941176,0.1181877285080873,0.2362497938448875,0.0511370205337167,0.0307661571904953,0.1296256585392511,1.0,1.0,924.0
2021-11-17,XYZ,Grocery,0.2309368843756229,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.3878676470588235,0.1202119488590044,0.2362497938448875,0.0561683242567193,0.0429758775257506,0.2354728320865793,1.0,1.0,3375.55
2021-11-17,XYZ,Household,0.042986506009811,0.3333333333333333,0.0,0.0,0.5333333333333333,0.0,0.0,0.0386029411764705,0.1210107310798387,0.2362497938448875,0.2309368843756229,0.216322999885171,0.1378612237784597,1.0,1.0,936.0
2021-11-18,ABC,Beverages,0.0136265810579401,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.1066176470588235,0.1216180862902047,0.6991116300480806,0.042986506009811,0.0429573148040882,0.1213440988048726,0.0,0.0,756.0
2021-11-18,ABC,Grocery,0.1520414880859917,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.4246323529411764,0.1231279079446674,0.6991116300480806,0.0136265810579401,0.0525307202834016,0.177381951939892,0.0,0.0,2247.0
2021-11-18,ABC,Household,0.0364290283480709,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.0588235294117647,0.123883935317335,0.6991116300480806,0.1520414880859917,0.2165162272104074,0.075968794073049,0.0,0.0,907.0
2021-11-18,XYZ,Beverages,0.0616022003762324,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.1911764705882352,0.1248040919990104,0.6991116300480806,0.0364290283480709,0.0511370205337167,0.081862089645738,1.0,1.0,1023.0
2021-11-18,XYZ,Grocery,0.2345745519925578,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.3768382352941176,0.1268520299756483,0.6991116300480806,0.0616022003762324,0.0561683242567193,0.1823286389888101,1.0,1.0,3406.61
2021-11-18,XYZ,Household,0.0708421928563147,0.5,0.0,0.0,0.5666666666666667,0.0,0.0,0.0551470588235294,0.1278324314917567,0.6991116300480806,0.2345745519925578,0.2309368843756229,0.0921739300232641,1.0,1.0,1214.0
2021-11-19,ABC,Beverages,0.0463822960598496,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.1213235294117646,0.128653354259811,1.0,0.0708421928563147,0.042986506009811,0.0940862138797127,0.0,0.0,880.0
2021-11-19,ABC,Grocery,0.1486230462118902,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.2996323529411764,0.1301408876423764,1.0,0.0463822960598496,0.0136265810579401,0.1701072744245455,0.0,0.0,2168.21
2021-11-19,ABC,Household,0.0287144832087639,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.0533088235294117,0.1308466161110518,1.0,0.1486230462118902,0.1520414880859917,0.100657677377091,0.0,0.0,755.0
2021-11-19,XYZ,Beverages,0.0425538779151116,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.1746323529411764,0.131642577558221,1.0,0.0287144832087639,0.0364290283480709,0.104106783663282,1.0,1.0,828.0
2021-11-19,XYZ,Grocery,0.2083371897387587,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.4007352941176471,0.1335194476613876,1.0,0.0425538779151116,0.0616022003762324,0.186738214867089,1.0,1.0,3096.73
2021-11-19,XYZ,Household,0.0387650673147666,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.0422794117647058,0.134290706029219,1.0,0.2083371897387587,0.2345745519925578,0.0764712839327784,1.0,1.0,895.0
2021-11-20,ABC,Beverages,0.0403288599348617,0.8333333333333333,1.0,0.0,0.6333333333333333,0.0,0.0,0.1525735294117647,0.1350721603390589,0.7298063138741027,0.0387650673147666,0.0708421928563147,0.0592882004823107,0.0,0.0,937.0
2021-11-20,ABC,Grocery,0.1510528640484245,0.8333333333333333,1.0,0.0,0.6333333333333333,0.0,0.0,0.3198529411764705,0.1365755361558666,0.7298063138741027,0.0403288599348617,0.0463822960598496,0.1182317140365017,0.0,0.0,2340.14
